product_id,offer_id,decision_state,target_fields,excluded_fields,fresh_missing_required_attrs,current_target_field_presence,current_availability_present,availability_note,api_risk_note,blocked_reason,write_allowed_now
online:pt:BR:JQ9229-1,JQ9229-1,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JQ9229-2,JQ9229-2,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JQ9229-3,JQ9229-3,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JQ9229-4,JQ9229-4,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JQ9229-5,JQ9229-5,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JQ9229-6,JQ9229-6,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JQ9229-7,JQ9229-7,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JQ9229-8,JQ9229-8,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JQ9229-9,JQ9229-9,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JQ9230-1,JQ9230-1,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JQ9230-2,JQ9230-2,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JQ9230-3,JQ9230-3,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JQ9230-4,JQ9230-4,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JQ9230-5,JQ9230-5,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JQ9230-6,JQ9230-6,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JQ9230-7,JQ9230-7,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JQ9230-8,JQ9230-8,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JQ9230-9,JQ9230-9,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JQ9231-1,JQ9231-1,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JQ9231-2,JQ9231-2,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JQ9231-3,JQ9231-3,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,availability;image link;link;price;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JQ9231-4,JQ9231-4,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JQ9231-5,JQ9231-5,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JQ9231-6,JQ9231-6,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,availability;image link;link;price;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JQ9231-7,JQ9231-7,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JQ9231-8,JQ9231-8,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JQ9231-9,JQ9231-9,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR0035-1,JR0035-1,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR0035-2,JR0035-2,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR0035-3,JR0035-3,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR0035-4,JR0035-4,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR0035-5,JR0035-5,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR0035-6,JR0035-6,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR0035-7,JR0035-7,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR0881-1,JR0881-1,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR0881-2,JR0881-2,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR0881-3,JR0881-3,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR0881-4,JR0881-4,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR0881-5,JR0881-5,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR0881-6,JR0881-6,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR0881-7,JR0881-7,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR0888-34,JR0888-34,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR0888-35,JR0888-35,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR0888-36,JR0888-36,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR0888-37,JR0888-37,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR0888-38,JR0888-38,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR0888-39,JR0888-39,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR0888-40,JR0888-40,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR0888-41,JR0888-41,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR0888-42,JR0888-42,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR1639-1,JR1639-1,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR1639-2,JR1639-2,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR1639-3,JR1639-3,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR1639-4,JR1639-4,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,availability;image link;link;price;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR1639-5,JR1639-5,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR4482-34,JR4482-34,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR4482-35,JR4482-35,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR4482-36,JR4482-36,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR4482-37,JR4482-37,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR4482-38,JR4482-38,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR4482-39,JR4482-39,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR4790-34,JR4790-34,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR4790-35,JR4790-35,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR4790-36,JR4790-36,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR4790-37,JR4790-37,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR4790-38,JR4790-38,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR4790-39,JR4790-39,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR4790-40,JR4790-40,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
online:pt:BR:JR5758,JR5758,ready_for_4field_apply_if_lucas_approves,title;link;imageLink;price,availability,age group;availability;gender;image link;link;price;size;title,"{""title"": false, ""link"": false, ""imageLink"": false, ""price"": false}",False,availability still missing but intentionally excluded by Lucas option 1 / Tiny stock-truth policy,Direct Content API products.update may reject or keep disapproved rows because availability remains missing; executor is fail-fast and no apply is authorized by dry-run.,,
