product_id,offer_id,missing_attributes,issue_instance_count,shopify_exact_sku_match_count,shopify_active_match_count,shopify_product_title,shopify_handle,shopify_variant_title,decision_state,suggested_attributes,evidence,write_allowed_now
online:pt:BR:ST55,ST55,age group;gender;size,6,1,1,Camiseta Saint Studio Boxy Supima Cool Branco,camiseta-saint-studio-boxy-supima-cool-branco,L/G,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""L/G""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:ST56,ST56,age group;gender;size,6,1,1,Camiseta Saint Studio Boxy Supima Cool Branco,camiseta-saint-studio-boxy-supima-cool-branco,S/P,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""S/P""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:ST57,ST57,age group;gender;size,6,1,1,Camiseta Saint Studio Boxy Supima Cool Branco,camiseta-saint-studio-boxy-supima-cool-branco,M/M,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""M/M""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:ST58,ST58,age group;gender;size,6,1,1,Camiseta Saint Studio Boxy Supima Cool Branco,camiseta-saint-studio-boxy-supima-cool-branco,XL/GG,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""XL/GG""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:ST59,ST59,age group;gender;size,6,1,1,Camiseta Saint Studio Boxy Supima Off Gola Vermelha Branco,camiseta-saint-studio-boxy-supima-off-gola-vermelha-branco,L/G,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""L/G""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:ST60,ST60,age group;gender;size,6,1,1,Camiseta Saint Studio Boxy Supima Off Gola Vermelha Branco,camiseta-saint-studio-boxy-supima-off-gola-vermelha-branco,S/P,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""S/P""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:ST61,ST61,age group;gender;size,6,1,1,Camiseta Saint Studio Boxy Supima Off Gola Vermelha Branco,camiseta-saint-studio-boxy-supima-off-gola-vermelha-branco,M/M,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""M/M""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:ST62,ST62,age group;gender;size,6,1,1,Camiseta Saint Studio Boxy Supima Off Gola Vermelha Branco,camiseta-saint-studio-boxy-supima-off-gola-vermelha-branco,XL/GG,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""XL/GG""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:ST63,ST63,age group;gender;size,6,1,1,Calça Saint Studio Jeans Baggy Risca de Giz Azul,calca-saint-studio-jeans-baggy-risca-de-giz-azul,36,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""36""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:ST65,ST65,age group;gender;size,6,1,1,Calça Saint Studio Jeans Baggy Risca de Giz Azul,calca-saint-studio-jeans-baggy-risca-de-giz-azul,40,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""40""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:ST66,ST66,age group;gender;size,6,1,1,Calça Saint Studio Jeans Baggy Risca de Giz Azul,calca-saint-studio-jeans-baggy-risca-de-giz-azul,42,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""42""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:ST67,ST67,age group;gender;size,6,1,1,Calça Saint Studio Jeans Baggy Risca de Giz Azul,calca-saint-studio-jeans-baggy-risca-de-giz-azul,44,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""44""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:ST68,ST68,age group;gender;size,6,1,1,Bermuda Saint Studio Alfaiataria Algodão Orgânico Risca de Giz Preto,bermuda-saint-studio-alfaiataria-algodao-organico-risca-de-giz-preto,36,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""36""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:ST69,ST69,age group;gender;size,6,1,1,Bermuda Saint Studio Alfaiataria Algodão Orgânico Risca de Giz Preto,bermuda-saint-studio-alfaiataria-algodao-organico-risca-de-giz-preto,38,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""38""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:ST71,ST71,age group;gender;size,6,1,1,Bermuda Saint Studio Alfaiataria Algodão Orgânico Risca de Giz Preto,bermuda-saint-studio-alfaiataria-algodao-organico-risca-de-giz-preto,42,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""42""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:ST72,ST72,age group;gender;size,6,1,1,Bermuda Saint Studio Alfaiataria Algodão Orgânico Risca de Giz Preto,bermuda-saint-studio-alfaiataria-algodao-organico-risca-de-giz-preto,44,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""44""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:ST73,ST73,age group;gender;size,6,1,1,Shorts Saint Studio Everywear Caqui Bege,shorts-saint-studio-everywear-caqui-bege,36,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""36""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:ST74,ST74,age group;gender;size,6,1,1,Shorts Saint Studio Everywear Caqui Bege,shorts-saint-studio-everywear-caqui-bege,38,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""38""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:ST75,ST75,age group;gender;size,6,1,1,Shorts Saint Studio Everywear Caqui Bege,shorts-saint-studio-everywear-caqui-bege,40,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""40""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:ST76,ST76,age group;gender;size,6,1,1,Shorts Saint Studio Everywear Caqui Bege,shorts-saint-studio-everywear-caqui-bege,42,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""42""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:ST77,ST77,age group;gender;size,6,1,1,Shorts Saint Studio Everywear Caqui Bege,shorts-saint-studio-everywear-caqui-bege,44,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""44""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:ST78,ST78,age group;gender;size,6,1,1,Shorts Saint Studio Everywear Preto,shorts-saint-studio-everywear-preto,36,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""36""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:ST79,ST79,age group;gender;size,6,1,1,Shorts Saint Studio Everywear Preto,shorts-saint-studio-everywear-preto,38,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""38""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:ST80,ST80,age group;gender;size,6,1,1,Shorts Saint Studio Everywear Preto,shorts-saint-studio-everywear-preto,40,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""40""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:ST81,ST81,age group;gender;size,6,1,1,Shorts Saint Studio Everywear Preto,shorts-saint-studio-everywear-preto,42,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""42""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:ST82,ST82,age group;gender;size,6,1,1,Shorts Saint Studio Everywear Preto,shorts-saint-studio-everywear-preto,44,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""44""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:ST85,ST85,age group;gender;size,6,1,1,Camisa Saint Studio Pima Listrada Azul,camisa-saint-studio-pima-listrada-azul,L/G,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""L/G""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:ST86,ST86,age group;gender;size,6,1,1,Camisa Saint Studio Pima Listrada Azul,camisa-saint-studio-pima-listrada-azul,S/P,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""S/P""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:ST87,ST87,age group;gender;size,6,1,1,Camisa Saint Studio Pima Listrada Azul,camisa-saint-studio-pima-listrada-azul,M/M,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""M/M""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:ST88,ST88,age group;gender;size,6,1,1,Camisa Saint Studio Pima Listrada Azul,camisa-saint-studio-pima-listrada-azul,XL/GG,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""XL/GG""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:SUPSS2504,SUPSS2504,age group;gender,4,1,1,Boné Supreme Military Camp Cap (SS25) Coral Laranja,bone-supreme-military-camp-cap-ss25-coral-laranja,Default Title,candidate_medium_confidence_attr_preview_needs_review,"{""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:U1906LAE-34,U1906LAE-34,age group;gender;size,6,1,1,Tênis New Balance 1906L Silver Shadow Grey Mesh Sintético Slip-on Prata,tenis-new-balance-1906l-silver-shadow-grey-mesh-sintetico-slip-on,34,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""34""], ""ageGroup"": ""adult"", ""gender"": ""male""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_keyword_male""}",False
online:pt:BR:U1906LAE-35,U1906LAE-35,age group;gender;size,6,1,1,Tênis New Balance 1906L Silver Shadow Grey Mesh Sintético Slip-on Prata,tenis-new-balance-1906l-silver-shadow-grey-mesh-sintetico-slip-on,35,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""35""], ""ageGroup"": ""adult"", ""gender"": ""male""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_keyword_male""}",False
online:pt:BR:U1906LAE-37,U1906LAE-37,age group;gender;size,6,1,1,Tênis New Balance 1906L Silver Shadow Grey Mesh Sintético Slip-on Prata,tenis-new-balance-1906l-silver-shadow-grey-mesh-sintetico-slip-on,37,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""37""], ""ageGroup"": ""adult"", ""gender"": ""male""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_keyword_male""}",False
online:pt:BR:U1906LAE-38,U1906LAE-38,age group;gender;size,6,1,1,Tênis New Balance 1906L Silver Shadow Grey Mesh Sintético Slip-on Prata,tenis-new-balance-1906l-silver-shadow-grey-mesh-sintetico-slip-on,38,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""38""], ""ageGroup"": ""adult"", ""gender"": ""male""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_keyword_male""}",False
online:pt:BR:U1906LAE-39,U1906LAE-39,age group;gender;size,6,1,1,Tênis New Balance 1906L Silver Shadow Grey Mesh Sintético Slip-on Prata,tenis-new-balance-1906l-silver-shadow-grey-mesh-sintetico-slip-on,39,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""39""], ""ageGroup"": ""adult"", ""gender"": ""male""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_keyword_male""}",False
online:pt:BR:U1906LAE-40,U1906LAE-40,age group;gender;size,6,1,1,Tênis New Balance 1906L Silver Shadow Grey Mesh Sintético Slip-on Prata,tenis-new-balance-1906l-silver-shadow-grey-mesh-sintetico-slip-on,40,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""40""], ""ageGroup"": ""adult"", ""gender"": ""male""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_keyword_male""}",False
online:pt:BR:U1906LAE-41,U1906LAE-41,age group;gender;size,6,1,1,Tênis New Balance 1906L Silver Shadow Grey Mesh Sintético Slip-on Prata,tenis-new-balance-1906l-silver-shadow-grey-mesh-sintetico-slip-on,41,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""41""], ""ageGroup"": ""adult"", ""gender"": ""male""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_keyword_male""}",False
online:pt:BR:U1906LAE-42,U1906LAE-42,age group;gender;size,6,1,1,Tênis New Balance 1906L Silver Shadow Grey Mesh Sintético Slip-on Prata,tenis-new-balance-1906l-silver-shadow-grey-mesh-sintetico-slip-on,42,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""42""], ""ageGroup"": ""adult"", ""gender"": ""male""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_keyword_male""}",False
online:pt:BR:U1906LAE-43,U1906LAE-43,age group;gender;size,6,1,1,Tênis New Balance 1906L Silver Shadow Grey Mesh Sintético Slip-on Prata,tenis-new-balance-1906l-silver-shadow-grey-mesh-sintetico-slip-on,43,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""43""], ""ageGroup"": ""adult"", ""gender"": ""male""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_keyword_male""}",False
online:pt:BR:U1906LAE-44,U1906LAE-44,age group;gender;size,6,1,1,Tênis New Balance 1906L Silver Shadow Grey Mesh Sintético Slip-on Prata,tenis-new-balance-1906l-silver-shadow-grey-mesh-sintetico-slip-on,44,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""44""], ""ageGroup"": ""adult"", ""gender"": ""male""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_keyword_male""}",False
online:pt:BR:U1906LNS-34,U1906LNS-34,age group;gender;size,6,1,1,Tênis New Balance 1906L Rich Oak Suede Camurça Slip-on Marrom,tenis-new-balance-1906l-rich-oak-suede-camurca-slip-on,34,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""34""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:U1906LNS-35,U1906LNS-35,age group;gender;size,6,1,1,Tênis New Balance 1906L Rich Oak Suede Camurça Slip-on Marrom,tenis-new-balance-1906l-rich-oak-suede-camurca-slip-on,35,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""35""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:U1906LNS-36,U1906LNS-36,age group;gender;size,6,1,1,Tênis New Balance 1906L Rich Oak Suede Camurça Slip-on Marrom,tenis-new-balance-1906l-rich-oak-suede-camurca-slip-on,36,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""36""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:U1906LNS-37,U1906LNS-37,age group;gender;size,6,1,1,Tênis New Balance 1906L Rich Oak Suede Camurça Slip-on Marrom,tenis-new-balance-1906l-rich-oak-suede-camurca-slip-on,37,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""37""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:U1906LNS-38,U1906LNS-38,age group;gender;size,6,1,1,Tênis New Balance 1906L Rich Oak Suede Camurça Slip-on Marrom,tenis-new-balance-1906l-rich-oak-suede-camurca-slip-on,38,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""38""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:U1906LNS-39,U1906LNS-39,age group;gender;size,6,1,1,Tênis New Balance 1906L Rich Oak Suede Camurça Slip-on Marrom,tenis-new-balance-1906l-rich-oak-suede-camurca-slip-on,39,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""39""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:U1906LNS-40,U1906LNS-40,age group;gender;size,6,1,1,Tênis New Balance 1906L Rich Oak Suede Camurça Slip-on Marrom,tenis-new-balance-1906l-rich-oak-suede-camurca-slip-on,40,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""40""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:U1906LNS-41,U1906LNS-41,age group;gender;size,6,1,1,Tênis New Balance 1906L Rich Oak Suede Camurça Slip-on Marrom,tenis-new-balance-1906l-rich-oak-suede-camurca-slip-on,41,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""41""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:U1906LNS-43,U1906LNS-43,age group;gender;size,6,1,1,Tênis New Balance 1906L Rich Oak Suede Camurça Slip-on Marrom,tenis-new-balance-1906l-rich-oak-suede-camurca-slip-on,43,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""43""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:U1906LNS-44,U1906LNS-44,age group;gender;size,6,1,1,Tênis New Balance 1906L Rich Oak Suede Camurça Slip-on Marrom,tenis-new-balance-1906l-rich-oak-suede-camurca-slip-on,44,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""44""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:U1906LNT-1,U1906LNT-1,age group;gender;size,6,1,1,Tênis New Balance 1906L Black Suede Preto,tenis-new-balance-1906l-black-suede-preto,43,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""43""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:U1906LNT-2,U1906LNT-2,age group;gender;size,6,1,1,Tênis New Balance 1906L Black Suede Preto,tenis-new-balance-1906l-black-suede-preto,34,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""34""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:U1906LNT-3,U1906LNT-3,age group;gender;size,6,1,1,Tênis New Balance 1906L Black Suede Preto,tenis-new-balance-1906l-black-suede-preto,35,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""35""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:U1906LNT-4,U1906LNT-4,age group;gender;size,6,1,1,Tênis New Balance 1906L Black Suede Preto,tenis-new-balance-1906l-black-suede-preto,36,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""36""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:U1906LNT-5,U1906LNT-5,age group;gender;size,6,1,1,Tênis New Balance 1906L Black Suede Preto,tenis-new-balance-1906l-black-suede-preto,37,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""37""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:U1906LNT-6,U1906LNT-6,age group;gender;size,6,1,1,Tênis New Balance 1906L Black Suede Preto,tenis-new-balance-1906l-black-suede-preto,38,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""38""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:U1906LNT-7,U1906LNT-7,age group;gender;size,6,1,1,Tênis New Balance 1906L Black Suede Preto,tenis-new-balance-1906l-black-suede-preto,39,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""39""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:U1906LNT-8,U1906LNT-8,age group;gender;size,6,1,1,Tênis New Balance 1906L Black Suede Preto,tenis-new-balance-1906l-black-suede-preto,40,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""40""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
