product_id,offer_id,merchant_title,current_availability,diagnostic_required_attrs,proposed_availability,decision_state,evidence_label,policy_caveat,write_scope_if_approved,rollback_required_before_write,write_allowed_now
online:pt:BR:U1906LNT-3,U1906LNT-3,Tênis New Balance 1906L Black Suede Preto,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U1906LNT-4,U1906LNT-4,Tênis New Balance 1906L Black Suede Preto,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U1906LNT-5,U1906LNT-5,Tênis New Balance 1906L Black Suede Preto,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U1906LNT-6,U1906LNT-6,Tênis New Balance 1906L Black Suede Preto,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U1906LNT-7,U1906LNT-7,Tênis New Balance 1906L Black Suede Preto,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U1906LNT-8,U1906LNT-8,Tênis New Balance 1906L Black Suede Preto,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U1906LNT-9,U1906LNT-9,Tênis New Balance 1906L Black Suede Preto,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U1906LNU-1,U1906LNU-1,Tênis New Balance 1906L Khaki Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U1906LNU-10,U1906LNU-10,Tênis New Balance 1906L Khaki Bege,,availability,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U1906LNU-11,U1906LNU-11,Tênis New Balance 1906L Khaki Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U1906LNU-2,U1906LNU-2,Tênis New Balance 1906L Khaki Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U1906LNU-3,U1906LNU-3,Tênis New Balance 1906L Khaki Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U1906LNU-4,U1906LNU-4,Tênis New Balance 1906L Khaki Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U1906LNU-5,U1906LNU-5,Tênis New Balance 1906L Khaki Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U1906LNU-6,U1906LNU-6,Tênis New Balance 1906L Khaki Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U1906LNU-7,U1906LNU-7,Tênis New Balance 1906L Khaki Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U1906LNU-8,U1906LNU-8,Tênis New Balance 1906L Khaki Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U1906LNU-9,U1906LNU-9,Tênis New Balance 1906L Khaki Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U1906LOC-34,U1906LOC-34,Tênis New Balance 1906L Silver Metallic Black Prateado,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U1906LOC-35,U1906LOC-35,Tênis New Balance 1906L Silver Metallic Black Prateado,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U1906LOC-36,U1906LOC-36,Tênis New Balance 1906L Silver Metallic Black Prateado,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U1906LOC-37,U1906LOC-37,Tênis New Balance 1906L Silver Metallic Black Prateado,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U1906LOC-38,U1906LOC-38,Tênis New Balance 1906L Silver Metallic Black Prateado,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U1906LOC-39,U1906LOC-39,Tênis New Balance 1906L Silver Metallic Black Prateado,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U1906LOC-40,U1906LOC-40,Tênis New Balance 1906L Silver Metallic Black Prateado,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U1906LOC-41,U1906LOC-41,Tênis New Balance 1906L Silver Metallic Black Prateado,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U1906LOC-42,U1906LOC-42,Tênis New Balance 1906L Silver Metallic Black Prateado,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U1906LOC-43,U1906LOC-43,Tênis New Balance 1906L Silver Metallic Black Prateado,,availability,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U1906LOC-44,U1906LOC-44,Tênis New Balance 1906L Silver Metallic Black Prateado,,availability,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L1KP-34,U204L1KP-34,Tênis New Balance 204L Dark Silver Metallic Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L1KP-35,U204L1KP-35,Tênis New Balance 204L Dark Silver Metallic Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L1KP-36,U204L1KP-36,Tênis New Balance 204L Dark Silver Metallic Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L1KP-37,U204L1KP-37,Tênis New Balance 204L Dark Silver Metallic Cinza,,availability,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L1KP-38,U204L1KP-38,Tênis New Balance 204L Dark Silver Metallic Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L1KP-39,U204L1KP-39,Tênis New Balance 204L Dark Silver Metallic Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L1KP-40,U204L1KP-40,Tênis New Balance 204L Dark Silver Metallic Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L1KP-41,U204L1KP-41,Tênis New Balance 204L Dark Silver Metallic Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L1KP-42,U204L1KP-42,Tênis New Balance 204L Dark Silver Metallic Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L1KP-43,U204L1KP-43,Tênis New Balance 204L Dark Silver Metallic Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L1KP-44,U204L1KP-44,Tênis New Balance 204L Dark Silver Metallic Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L2SZ-34,U204L2SZ-34,Tênis New Balance 204L Sea Salt Linen Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L2SZ-35,U204L2SZ-35,Tênis New Balance 204L Sea Salt Linen Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L2SZ-36,U204L2SZ-36,Tênis New Balance 204L Sea Salt Linen Bege,,availability,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L2SZ-37,U204L2SZ-37,Tênis New Balance 204L Sea Salt Linen Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L2SZ-38,U204L2SZ-38,Tênis New Balance 204L Sea Salt Linen Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L2SZ-39,U204L2SZ-39,Tênis New Balance 204L Sea Salt Linen Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L2SZ-40,U204L2SZ-40,Tênis New Balance 204L Sea Salt Linen Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L2SZ-41,U204L2SZ-41,Tênis New Balance 204L Sea Salt Linen Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L2SZ-42,U204L2SZ-42,Tênis New Balance 204L Sea Salt Linen Bege,,availability,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L2SZ-43,U204L2SZ-43,Tênis New Balance 204L Sea Salt Linen Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L2SZ-44,U204L2SZ-44,Tênis New Balance 204L Sea Salt Linen Bege,,availability,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L4HH-34,U204L4HH-34,Tênis New Balance 204L Raincloud Ash Wood Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L4HH-35,U204L4HH-35,Tênis New Balance 204L Raincloud Ash Wood Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L4HH-36,U204L4HH-36,Tênis New Balance 204L Raincloud Ash Wood Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L4HH-37,U204L4HH-37,Tênis New Balance 204L Raincloud Ash Wood Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L4HH-38,U204L4HH-38,Tênis New Balance 204L Raincloud Ash Wood Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L4HH-39,U204L4HH-39,Tênis New Balance 204L Raincloud Ash Wood Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L4HH-40,U204L4HH-40,Tênis New Balance 204L Raincloud Ash Wood Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L4HH-41,U204L4HH-41,Tênis New Balance 204L Raincloud Ash Wood Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L4HH-42,U204L4HH-42,Tênis New Balance 204L Raincloud Ash Wood Cinza,,availability,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L4HH-43,U204L4HH-43,Tênis New Balance 204L Raincloud Ash Wood Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L4HH-44,U204L4HH-44,Tênis New Balance 204L Raincloud Ash Wood Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L5AV-34,U204L5AV-34,Tênis New Balance 204L Lone Star Grey Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L5AV-35,U204L5AV-35,Tênis New Balance 204L Lone Star Grey Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L5AV-36,U204L5AV-36,Tênis New Balance 204L Lone Star Grey Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L5AV-37,U204L5AV-37,Tênis New Balance 204L Lone Star Grey Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L5AV-38,U204L5AV-38,Tênis New Balance 204L Lone Star Grey Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L5AV-39,U204L5AV-39,Tênis New Balance 204L Lone Star Grey Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L5AV-40,U204L5AV-40,Tênis New Balance 204L Lone Star Grey Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L5AV-41,U204L5AV-41,Tênis New Balance 204L Lone Star Grey Cinza,,availability,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L5AV-42,U204L5AV-42,Tênis New Balance 204L Lone Star Grey Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L5AV-43,U204L5AV-43,Tênis New Balance 204L Lone Star Grey Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:U204L5AV-44,U204L5AV-44,Tênis New Balance 204L Lone Star Grey Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
