product_id,offer_id,missing_core_attrs,proposed_core_attributes,evidence,rollback_required_before_write,write_allowed_now,future_write_scope_if_approved
online:pt:BR:JQ6434,JQ6434,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-adidas-taekwondo-mei-ballet-clear-pink-gum-rosa-lk-jq6434-3688823.png?v=1753382466"", ""link"": ""https://www.lksneakers.com.br/products/sapatilha-onitsuka-tiger-wmns-taekwondo-mei-ballet-clear-pink-gum-camurca?variant=47116919079134"", ""price"": ""1999.99 BRL"", ""title"": ""Tênis Adidas Taekwondo Mei Ballet Clear Pink Gum Rosa""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_keyword_female""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:JQ6435,JQ6435,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-adidas-taekwondo-mei-ballet-clear-pink-gum-rosa-lk-jq6434-3688823.png?v=1753382466"", ""link"": ""https://www.lksneakers.com.br/products/sapatilha-onitsuka-tiger-wmns-taekwondo-mei-ballet-clear-pink-gum-camurca?variant=47116919111902"", ""price"": ""1999.99 BRL"", ""title"": ""Tênis Adidas Taekwondo Mei Ballet Clear Pink Gum Rosa""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_keyword_female""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:JQ6436,JQ6436,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-adidas-taekwondo-mei-ballet-clear-pink-gum-rosa-lk-jq6434-3688823.png?v=1753382466"", ""link"": ""https://www.lksneakers.com.br/products/sapatilha-onitsuka-tiger-wmns-taekwondo-mei-ballet-clear-pink-gum-camurca?variant=47116919144670"", ""price"": ""1999.99 BRL"", ""title"": ""Tênis Adidas Taekwondo Mei Ballet Clear Pink Gum Rosa""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_keyword_female""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:JQ6437,JQ6437,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-adidas-taekwondo-mei-ballet-clear-pink-gum-rosa-lk-jq6434-3688823.png?v=1753382466"", ""link"": ""https://www.lksneakers.com.br/products/sapatilha-onitsuka-tiger-wmns-taekwondo-mei-ballet-clear-pink-gum-camurca?variant=47116919177438"", ""price"": ""1999.99 BRL"", ""title"": ""Tênis Adidas Taekwondo Mei Ballet Clear Pink Gum Rosa""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_keyword_female""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:JQ6438,JQ6438,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-adidas-taekwondo-mei-ballet-clear-pink-gum-rosa-lk-jq6434-3688823.png?v=1753382466"", ""link"": ""https://www.lksneakers.com.br/products/sapatilha-onitsuka-tiger-wmns-taekwondo-mei-ballet-clear-pink-gum-camurca?variant=47116919210206"", ""price"": ""1999.99 BRL"", ""title"": ""Tênis Adidas Taekwondo Mei Ballet Clear Pink Gum Rosa""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_keyword_female""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:JQ6439,JQ6439,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-adidas-taekwondo-mei-ballet-clear-pink-gum-rosa-lk-jq6434-3688823.png?v=1753382466"", ""link"": ""https://www.lksneakers.com.br/products/sapatilha-onitsuka-tiger-wmns-taekwondo-mei-ballet-clear-pink-gum-camurca?variant=47116919242974"", ""price"": ""1999.99 BRL"", ""title"": ""Tênis Adidas Taekwondo Mei Ballet Clear Pink Gum Rosa""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_keyword_female""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:JQ6440,JQ6440,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-adidas-taekwondo-mei-ballet-clear-pink-gum-rosa-lk-jq6434-3688823.png?v=1753382466"", ""link"": ""https://www.lksneakers.com.br/products/sapatilha-onitsuka-tiger-wmns-taekwondo-mei-ballet-clear-pink-gum-camurca?variant=47116919275742"", ""price"": ""1999.99 BRL"", ""title"": ""Tênis Adidas Taekwondo Mei Ballet Clear Pink Gum Rosa""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:JQ6441,JQ6441,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-adidas-taekwondo-mei-ballet-clear-pink-gum-rosa-lk-jq6434-3688823.png?v=1753382466"", ""link"": ""https://www.lksneakers.com.br/products/sapatilha-onitsuka-tiger-wmns-taekwondo-mei-ballet-clear-pink-gum-camurca?variant=47116919308510"", ""price"": ""1999.99 BRL"", ""title"": ""Tênis Adidas Taekwondo Mei Ballet Clear Pink Gum Rosa""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_keyword_female""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:JQ6442,JQ6442,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-adidas-taekwondo-mei-ballet-clear-pink-gum-rosa-lk-jq6434-3688823.png?v=1753382466"", ""link"": ""https://www.lksneakers.com.br/products/sapatilha-onitsuka-tiger-wmns-taekwondo-mei-ballet-clear-pink-gum-camurca?variant=47116919341278"", ""price"": ""1999.99 BRL"", ""title"": ""Tênis Adidas Taekwondo Mei Ballet Clear Pink Gum Rosa""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_keyword_female""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:JQ9229-1,JQ9229-1,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-adidas-ballerina-bad-bunny-off-white-black-gum-branco-lk-jq9229-3081418.webp?v=1758251591"", ""link"": ""https://www.lksneakers.com.br/products/tenis-adidas-ballerina-bad-bunny-black-chalk-preto?variant=46596444291294"", ""price"": ""2999.99 BRL"", ""title"": ""Tênis Adidas Ballerina Bad Bunny Off White Black Gum Branco""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_keyword_female""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:JQ9229-2,JQ9229-2,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-adidas-ballerina-bad-bunny-off-white-black-gum-branco-lk-jq9229-3081418.webp?v=1758251591"", ""link"": ""https://www.lksneakers.com.br/products/tenis-adidas-ballerina-bad-bunny-black-chalk-preto?variant=46596444324062"", ""price"": ""2999.99 BRL"", ""title"": ""Tênis Adidas Ballerina Bad Bunny Off White Black Gum Branco""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_keyword_female""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:JQ9229-3,JQ9229-3,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-adidas-ballerina-bad-bunny-off-white-black-gum-branco-lk-jq9229-3081418.webp?v=1758251591"", ""link"": ""https://www.lksneakers.com.br/products/tenis-adidas-ballerina-bad-bunny-black-chalk-preto?variant=46596444356830"", ""price"": ""2999.99 BRL"", ""title"": ""Tênis Adidas Ballerina Bad Bunny Off White Black Gum Branco""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_keyword_female""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:JQ9229-4,JQ9229-4,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-adidas-ballerina-bad-bunny-off-white-black-gum-branco-lk-jq9229-3081418.webp?v=1758251591"", ""link"": ""https://www.lksneakers.com.br/products/tenis-adidas-ballerina-bad-bunny-black-chalk-preto?variant=46596444389598"", ""price"": ""2999.99 BRL"", ""title"": ""Tênis Adidas Ballerina Bad Bunny Off White Black Gum Branco""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_keyword_female""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:JQ9229-5,JQ9229-5,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-adidas-ballerina-bad-bunny-off-white-black-gum-branco-lk-jq9229-3081418.webp?v=1758251591"", ""link"": ""https://www.lksneakers.com.br/products/tenis-adidas-ballerina-bad-bunny-black-chalk-preto?variant=46596444422366"", ""price"": ""2999.99 BRL"", ""title"": ""Tênis Adidas Ballerina Bad Bunny Off White Black Gum Branco""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_keyword_female""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:JQ9229-6,JQ9229-6,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-adidas-ballerina-bad-bunny-off-white-black-gum-branco-lk-jq9229-3081418.webp?v=1758251591"", ""link"": ""https://www.lksneakers.com.br/products/tenis-adidas-ballerina-bad-bunny-black-chalk-preto?variant=46596444455134"", ""price"": ""2999.99 BRL"", ""title"": ""Tênis Adidas Ballerina Bad Bunny Off White Black Gum Branco""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_keyword_female""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:JQ9229-7,JQ9229-7,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-adidas-ballerina-bad-bunny-off-white-black-gum-branco-lk-jq9229-3081418.webp?v=1758251591"", ""link"": ""https://www.lksneakers.com.br/products/tenis-adidas-ballerina-bad-bunny-black-chalk-preto?variant=46596444487902"", ""price"": ""2999.99 BRL"", ""title"": ""Tênis Adidas Ballerina Bad Bunny Off White Black Gum Branco""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_keyword_female""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:JQ9229-8,JQ9229-8,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-adidas-ballerina-bad-bunny-off-white-black-gum-branco-lk-jq9229-3081418.webp?v=1758251591"", ""link"": ""https://www.lksneakers.com.br/products/tenis-adidas-ballerina-bad-bunny-black-chalk-preto?variant=46596444520670"", ""price"": ""2999.99 BRL"", ""title"": ""Tênis Adidas Ballerina Bad Bunny Off White Black Gum Branco""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_keyword_female""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:JQ9229-9,JQ9229-9,availability;image link;link;price;title,"{""availability"": ""in stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-adidas-ballerina-bad-bunny-off-white-black-gum-branco-lk-jq9229-3081418.webp?v=1758251591"", ""link"": ""https://www.lksneakers.com.br/products/tenis-adidas-ballerina-bad-bunny-black-chalk-preto?variant=46596444553438"", ""price"": ""2999.99 BRL"", ""title"": ""Tênis Adidas Ballerina Bad Bunny Off White Black Gum Branco""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_keyword_female""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:JQ9230-1,JQ9230-1,availability;image link;link;price;title,"{""availability"": ""in stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-adidas-ballerina-bad-bunny-bold-gold-amarelo-lk-jq9230-1-8703719.webp?v=1758251423"", ""link"": ""https://www.lksneakers.com.br/products/tenis-adidas-ballerina-bad-bunny-bold-gold-amarelo?variant=46647225647326"", ""price"": ""4999.99 BRL"", ""title"": ""Tênis Adidas Ballerina Bad Bunny Bold Gold Amarelo""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:JQ9230-2,JQ9230-2,availability;image link;link;price;title,"{""availability"": ""in stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-adidas-ballerina-bad-bunny-bold-gold-amarelo-lk-jq9230-1-8703719.webp?v=1758251423"", ""link"": ""https://www.lksneakers.com.br/products/tenis-adidas-ballerina-bad-bunny-bold-gold-amarelo?variant=46647225680094"", ""price"": ""4999.99 BRL"", ""title"": ""Tênis Adidas Ballerina Bad Bunny Bold Gold Amarelo""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:JQ9230-3,JQ9230-3,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-adidas-ballerina-bad-bunny-bold-gold-amarelo-lk-jq9230-1-8703719.webp?v=1758251423"", ""link"": ""https://www.lksneakers.com.br/products/tenis-adidas-ballerina-bad-bunny-bold-gold-amarelo?variant=46647225712862"", ""price"": ""4999.99 BRL"", ""title"": ""Tênis Adidas Ballerina Bad Bunny Bold Gold Amarelo""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:JQ9230-4,JQ9230-4,availability;image link;link;price;title,"{""availability"": ""in stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-adidas-ballerina-bad-bunny-bold-gold-amarelo-lk-jq9230-1-8703719.webp?v=1758251423"", ""link"": ""https://www.lksneakers.com.br/products/tenis-adidas-ballerina-bad-bunny-bold-gold-amarelo?variant=46647225745630"", ""price"": ""4999.99 BRL"", ""title"": ""Tênis Adidas Ballerina Bad Bunny Bold Gold Amarelo""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:JQ9230-5,JQ9230-5,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-adidas-ballerina-bad-bunny-bold-gold-amarelo-lk-jq9230-1-8703719.webp?v=1758251423"", ""link"": ""https://www.lksneakers.com.br/products/tenis-adidas-ballerina-bad-bunny-bold-gold-amarelo?variant=46647225778398"", ""price"": ""4999.99 BRL"", ""title"": ""Tênis Adidas Ballerina Bad Bunny Bold Gold Amarelo""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:JQ9230-6,JQ9230-6,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-adidas-ballerina-bad-bunny-bold-gold-amarelo-lk-jq9230-1-8703719.webp?v=1758251423"", ""link"": ""https://www.lksneakers.com.br/products/tenis-adidas-ballerina-bad-bunny-bold-gold-amarelo?variant=46647225811166"", ""price"": ""4999.99 BRL"", ""title"": ""Tênis Adidas Ballerina Bad Bunny Bold Gold Amarelo""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:JQ9230-7,JQ9230-7,availability;image link;link;price;title,"{""availability"": ""in stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-adidas-ballerina-bad-bunny-bold-gold-amarelo-lk-jq9230-1-8703719.webp?v=1758251423"", ""link"": ""https://www.lksneakers.com.br/products/tenis-adidas-ballerina-bad-bunny-bold-gold-amarelo?variant=46647225843934"", ""price"": ""4999.99 BRL"", ""title"": ""Tênis Adidas Ballerina Bad Bunny Bold Gold Amarelo""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:JQ9230-8,JQ9230-8,availability;image link;link;price;title,"{""availability"": ""in stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-adidas-ballerina-bad-bunny-bold-gold-amarelo-lk-jq9230-1-8703719.webp?v=1758251423"", ""link"": ""https://www.lksneakers.com.br/products/tenis-adidas-ballerina-bad-bunny-bold-gold-amarelo?variant=46647225876702"", ""price"": ""4999.99 BRL"", ""title"": ""Tênis Adidas Ballerina Bad Bunny Bold Gold Amarelo""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:JQ9230-9,JQ9230-9,availability;image link;link;price;title,"{""availability"": ""in stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-adidas-ballerina-bad-bunny-bold-gold-amarelo-lk-jq9230-1-8703719.webp?v=1758251423"", ""link"": ""https://www.lksneakers.com.br/products/tenis-adidas-ballerina-bad-bunny-bold-gold-amarelo?variant=46647225909470"", ""price"": ""4999.99 BRL"", ""title"": ""Tênis Adidas Ballerina Bad Bunny Bold Gold Amarelo""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
