priority,bucket,action_package,risk,channel,product_id,offer_id,reconciliation_offer_id,title,source,availability,recommended_action,evidence,has_destination_problem,item_issue_count,approval_needed,rollback_requirement,execution_status
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-2384862-37,NB-2384862-37,NB-2384862-37,Tênis New Balance 204L Basketcase Beef & Broccoli Marrom,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-2384862-38,NB-2384862-38,NB-2384862-38,Tênis New Balance 204L Basketcase Beef & Broccoli Marrom,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-2384862-39,NB-2384862-39,NB-2384862-39,Tênis New Balance 204L Basketcase Beef & Broccoli Marrom,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-2384862-40,NB-2384862-40,NB-2384862-40,Tênis New Balance 204L Basketcase Beef & Broccoli Marrom,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-2384862-41,NB-2384862-41,NB-2384862-41,Tênis New Balance 204L Basketcase Beef & Broccoli Marrom,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-2384862-42,NB-2384862-42,NB-2384862-42,Tênis New Balance 204L Basketcase Beef & Broccoli Marrom,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-2384862-43,NB-2384862-43,NB-2384862-43,Tênis New Balance 204L Basketcase Beef & Broccoli Marrom,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-2384862-44,NB-2384862-44,NB-2384862-44,Tênis New Balance 204L Basketcase Beef & Broccoli Marrom,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-7961182-34,NB-7961182-34,NB-7961182-34,Tênis New Balance 204L Year of the Horse White Bege,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-7961182-35,NB-7961182-35,NB-7961182-35,Tênis New Balance 204L Year of the Horse White Bege,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-7961182-36,NB-7961182-36,NB-7961182-36,Tênis New Balance 204L Year of the Horse White Bege,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-7961182-37,NB-7961182-37,NB-7961182-37,Tênis New Balance 204L Year of the Horse White Bege,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-7961182-38,NB-7961182-38,NB-7961182-38,Tênis New Balance 204L Year of the Horse White Bege,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-7961182-39,NB-7961182-39,NB-7961182-39,Tênis New Balance 204L Year of the Horse White Bege,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-7961182-40,NB-7961182-40,NB-7961182-40,Tênis New Balance 204L Year of the Horse White Bege,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-7961182-41,NB-7961182-41,NB-7961182-41,Tênis New Balance 204L Year of the Horse White Bege,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-7961182-42,NB-7961182-42,NB-7961182-42,Tênis New Balance 204L Year of the Horse White Bege,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-7961182-43,NB-7961182-43,NB-7961182-43,Tênis New Balance 204L Year of the Horse White Bege,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-7961182-44,NB-7961182-44,NB-7961182-44,Tênis New Balance 204L Year of the Horse White Bege,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-8518238-34,NB-8518238-34,NB-8518238-34,Tênis New Balance 204L Silver Metallic Double Bubble Prateado,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-8518238-35,NB-8518238-35,NB-8518238-35,Tênis New Balance 204L Silver Metallic Double Bubble Prateado,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-8518238-36,NB-8518238-36,NB-8518238-36,Tênis New Balance 204L Silver Metallic Double Bubble Prateado,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-8518238-37,NB-8518238-37,NB-8518238-37,Tênis New Balance 204L Silver Metallic Double Bubble Prateado,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-8518238-38,NB-8518238-38,NB-8518238-38,Tênis New Balance 204L Silver Metallic Double Bubble Prateado,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-8518238-39,NB-8518238-39,NB-8518238-39,Tênis New Balance 204L Silver Metallic Double Bubble Prateado,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-8518238-40,NB-8518238-40,NB-8518238-40,Tênis New Balance 204L Silver Metallic Double Bubble Prateado,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-8518238-41,NB-8518238-41,NB-8518238-41,Tênis New Balance 204L Silver Metallic Double Bubble Prateado,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-8518238-42,NB-8518238-42,NB-8518238-42,Tênis New Balance 204L Silver Metallic Double Bubble Prateado,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-8518238-43,NB-8518238-43,NB-8518238-43,Tênis New Balance 204L Silver Metallic Double Bubble Prateado,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-8518238-44,NB-8518238-44,NB-8518238-44,Tênis New Balance 204L Silver Metallic Double Bubble Prateado,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-9796190-34,NB-9796190-34,NB-9796190-34,Tênis New Balance 204L Silver Metallic Electric Indigo YKK Prateado,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-9796190-35,NB-9796190-35,NB-9796190-35,Tênis New Balance 204L Silver Metallic Electric Indigo YKK Prateado,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-9796190-36,NB-9796190-36,NB-9796190-36,Tênis New Balance 204L Silver Metallic Electric Indigo YKK Prateado,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-9796190-37,NB-9796190-37,NB-9796190-37,Tênis New Balance 204L Silver Metallic Electric Indigo YKK Prateado,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-9796190-38,NB-9796190-38,NB-9796190-38,Tênis New Balance 204L Silver Metallic Electric Indigo YKK Prateado,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-9796190-39,NB-9796190-39,NB-9796190-39,Tênis New Balance 204L Silver Metallic Electric Indigo YKK Prateado,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-9796190-40,NB-9796190-40,NB-9796190-40,Tênis New Balance 204L Silver Metallic Electric Indigo YKK Prateado,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-9796190-41,NB-9796190-41,NB-9796190-41,Tênis New Balance 204L Silver Metallic Electric Indigo YKK Prateado,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-9796190-42,NB-9796190-42,NB-9796190-42,Tênis New Balance 204L Silver Metallic Electric Indigo YKK Prateado,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-9796190-43,NB-9796190-43,NB-9796190-43,Tênis New Balance 204L Silver Metallic Electric Indigo YKK Prateado,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NB-9796190-44,NB-9796190-44,NB-9796190-44,Tênis New Balance 204L Silver Metallic Electric Indigo YKK Prateado,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NKE-8150622-37,NKE-8150622-37,NKE-8150622-37,Tênis Nike Vomero Premium Volt Tint Sapphire Verde,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online;merchant_item_level_issues,False,2,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NKE-8150622-38,NKE-8150622-38,NKE-8150622-38,Tênis Nike Vomero Premium Volt Tint Sapphire Verde,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online;merchant_item_level_issues,False,2,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NKE-8150622-39,NKE-8150622-39,NKE-8150622-39,Tênis Nike Vomero Premium Volt Tint Sapphire Verde,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online;merchant_item_level_issues,False,2,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NKE-8150622-40,NKE-8150622-40,NKE-8150622-40,Tênis Nike Vomero Premium Volt Tint Sapphire Verde,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online;merchant_item_level_issues,False,2,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NKE-8150622-41,NKE-8150622-41,NKE-8150622-41,Tênis Nike Vomero Premium Volt Tint Sapphire Verde,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online;merchant_item_level_issues,False,2,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NKE-8150622-42,NKE-8150622-42,NKE-8150622-42,Tênis Nike Vomero Premium Volt Tint Sapphire Verde,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online;merchant_item_level_issues,False,2,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NKE-8150622-43,NKE-8150622-43,NKE-8150622-43,Tênis Nike Vomero Premium Volt Tint Sapphire Verde,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online;merchant_item_level_issues,False,2,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NKE-8150622-44,NKE-8150622-44,NKE-8150622-44,Tênis Nike Vomero Premium Volt Tint Sapphire Verde,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online;merchant_item_level_issues,False,2,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NKE-8150622-45,NKE-8150622-45,NKE-8150622-45,Tênis Nike Vomero Premium Volt Tint Sapphire Verde,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online;merchant_item_level_issues,False,2,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NKE-9054174-34,NKE-9054174-34,NKE-9054174-34,Tênis Nike Mind 002 Light Khaki Bege,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NKE-9054174-35,NKE-9054174-35,NKE-9054174-35,Tênis Nike Mind 002 Light Khaki Bege,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NKE-9054174-36,NKE-9054174-36,NKE-9054174-36,Tênis Nike Mind 002 Light Khaki Bege,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NKE-9054174-37,NKE-9054174-37,NKE-9054174-37,Tênis Nike Mind 002 Light Khaki Bege,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NKE-9054174-38,NKE-9054174-38,NKE-9054174-38,Tênis Nike Mind 002 Light Khaki Bege,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NKE-9054174-39,NKE-9054174-39,NKE-9054174-39,Tênis Nike Mind 002 Light Khaki Bege,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NKE-9054174-40,NKE-9054174-40,NKE-9054174-40,Tênis Nike Mind 002 Light Khaki Bege,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NKE-9054174-41,NKE-9054174-41,NKE-9054174-41,Tênis Nike Mind 002 Light Khaki Bege,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NKE-9054174-42,NKE-9054174-42,NKE-9054174-42,Tênis Nike Mind 002 Light Khaki Bege,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NKE-9054174-43,NKE-9054174-43,NKE-9054174-43,Tênis Nike Mind 002 Light Khaki Bege,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NKE-9054174-44,NKE-9054174-44,NKE-9054174-44,Tênis Nike Mind 002 Light Khaki Bege,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
P1,online_identifier_mismatch,B_online_identifier_fix,medium,online,online:pt:BR:NKE-9054174-45,NKE-9054174-45,NKE-9054174-45,Tênis Nike Mind 002 Light Khaki Bege,api,in stock,fix_or_confirm_online_identifier_mapping_preview,item_group_matches_shopify_product_id,False,0,"Lucas approval for any feed, Merchant, Shopify, or app identifier write.",Keep old identifier mapping and feed/resource snapshot; rollback by restoring previous identifier/feed row.,not_executed_preview_only
